,type,metaData,id,accountId,transactionURN,accountRef,date,description,category,amount,currency,status,matchState,fiData,merchantId,transactionType,etag,isExpense,isPending,discretionaryType,isLinkedToRule,transactionReviewState,isReviewed
550,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466323_0', 'rel': 'self'}]}",105265372_1222466323_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a21-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-18,SACHIKO SUSHI II,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-15.59,USD,POSTED,NOT_MATCHED,"{'id': '202308181830294230816#20230816', 'date': '2023-08-18', 'amount': -15.59, 'description': 'SACHIKO SUSHI II', 'inferredDescription': 'SACHIKO SUSHI II', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",1002737406.0,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED,False
552,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466256_0', 'rel': 'self'}]}",105265372_1222466256_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a25-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-18,Payment Thank You-Mobile,"{'id': '105265372_2101', 'name': 'Credit Card Payment', 'categoryType': 'NO_CATEGORY', 'parentId': '105265372_21', 'parentName': 'Transfer'}",800.0,USD,POSTED,NOT_MATCHED,"{'id': '202308182121514230816#20230816', 'date': '2023-08-18', 'amount': 800.0, 'description': 'Payment Thank You-Mobile', 'inferredDescription': 'Payment Thank You-Mobile', 'inferredCategory': {'id': '105265372_2101', 'name': 'Credit Card Payment'}}",,CREDIT,1695955521000,False,False,NONE,False,UNREVIEWED,False
553,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466238_0', 'rel': 'self'}]}",105265372_1222466238_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a22-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-18,TARGET        XXXX4399,"{'id': '105265372_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-14.69,USD,POSTED,NOT_MATCHED,"{'id': '202308181830304230816#20230816', 'date': '2023-08-18', 'amount': -14.69, 'description': 'TARGET        XXXX4399', 'inferredDescription': 'TARGET        XXXX4399', 'inferredCategory': {'id': '105265372_2', 'name': 'Shopping'}}",1072.0,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED,False
551,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466266_0', 'rel': 'self'}]}",105265372_1222466266_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a24-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-18,WENDY'S #4505,"{'id': '105265372_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-12.82,USD,POSTED,NOT_MATCHED,"{'id': '202308181830324230816#20230816', 'date': '2023-08-18', 'amount': -12.82, 'description': ""WENDY'S #4505"", 'inferredDescription': ""WENDY'S #4505"", 'inferredCategory': {'id': '105265372_706', 'name': 'Fast Food'}}",3023.0,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED,False
554,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466210_0', 'rel': 'self'}]}",105265372_1222466210_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a23-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-18,POLISH COTTAGE,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-232.12,USD,POSTED,NOT_MATCHED,"{'id': '202308181830314230816#20230816', 'date': '2023-08-18', 'amount': -232.12, 'description': 'POLISH COTTAGE', 'inferredDescription': 'POLISH COTTAGE', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED,False
545,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466303_0', 'rel': 'self'}]}",105265372_1222466303_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a26-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-20,PANDA EXPRESS #1898,"{'id': '105265372_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-10.54,USD,POSTED,NOT_MATCHED,"{'id': '202308201849285230816#20230816', 'date': '2023-08-20', 'amount': -10.54, 'description': 'PANDA EXPRESS #1898', 'inferredDescription': 'PANDA EXPRESS #1898', 'inferredCategory': {'id': '105265372_706', 'name': 'Fast Food'}}",3032.0,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED,False
547,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466248_0', 'rel': 'self'}]}",105265372_1222466248_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a27-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-20,PY *BUBBES FINE BAGELS,"{'id': '105265372_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-4.64,USD,POSTED,NOT_MATCHED,"{'id': '202308201849295230816#20230816', 'date': '2023-08-20', 'amount': -4.64, 'description': 'PY *BUBBES FINE BAGELS', 'inferredDescription': 'PY *BUBBES FINE BAGELS', 'inferredCategory': {'id': '105265372_706', 'name': 'Fast Food'}}",,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED,False
548,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466188_0', 'rel': 'self'}]}",105265372_1222466188_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a28-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-20,JIMMY JOHNS - 2416,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-17.49,USD,POSTED,NOT_MATCHED,"{'id': '202308201849305230816#20230816', 'date': '2023-08-20', 'amount': -17.49, 'description': 'JIMMY JOHNS - 2416', 'inferredDescription': 'JIMMY JOHNS - 2416', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",11410.0,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED,False
549,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466118_0', 'rel': 'self'}]}",105265372_1222466118_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1d7-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-20,WHOLEFDS RRD #X0475,"{'id': '105265372_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-24.66,USD,POSTED,NOT_MATCHED,"{'id': '202308201138480230723#20230723', 'date': '2023-08-20', 'amount': -24.66, 'description': 'WHOLEFDS RRD #X0475', 'inferredDescription': 'WHOLEFDS RRD #X0475', 'inferredCategory': {'id': '105265372_701', 'name': 'Groceries'}}",4163.0,DEBIT,1695955520000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,False
546,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466288_0', 'rel': 'self'}]}",105265372_1222466288_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a29-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-20,IN N OUT BURGER 207,"{'id': '105265372_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-5.49,USD,POSTED,NOT_MATCHED,"{'id': '202308201849315230816#20230816', 'date': '2023-08-20', 'amount': -5.49, 'description': 'IN N OUT BURGER 207', 'inferredDescription': 'IN N OUT BURGER 207', 'inferredCategory': {'id': '105265372_706', 'name': 'Fast Food'}}",10032.0,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED,False
538,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466324_0', 'rel': 'self'}]}",105265372_1222466324_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a2c-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-21,FRY'S FOOD DRG 131,"{'id': '105265372_204', 'name': 'Electronics & Software', 'categoryType': 'EXPENSE', 'parentId': '105265372_2', 'parentName': 'Shopping'}",-18.76,USD,POSTED,NOT_MATCHED,"{'id': '202308211833294230816#20230816', 'date': '2023-08-21', 'amount': -18.76, 'description': ""FRY'S FOOD DRG 131"", 'inferredDescription': ""FRY'S FOOD DRG 131"", 'inferredCategory': {'id': '105265372_204', 'name': 'Electronics & Software'}}",4060.0,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED,False
540,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466218_0', 'rel': 'self'}]}",105265372_1222466218_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a2b-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-21,COLD STONE CREAMERY #2,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-7.81,USD,POSTED,NOT_MATCHED,"{'id': '202308211833284230816#20230816', 'date': '2023-08-21', 'amount': -7.81, 'description': 'COLD STONE CREAMERY #2', 'inferredDescription': 'COLD STONE CREAMERY #2', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",10069.0,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED,False
544,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466048_0', 'rel': 'self'}]}",105265372_1222466048_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1d9-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-21,AMZN Mktp US*TQ7TF5AG0,"{'id': '105265372_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-18.13,USD,POSTED,NOT_MATCHED,"{'id': '202308211357254230723#20230723', 'date': '2023-08-21', 'amount': -18.13, 'description': 'AMZN Mktp US*TQ7TF5AG0', 'inferredDescription': 'AMZN Mktp US*TQ7TF5AG0', 'inferredCategory': {'id': '105265372_2', 'name': 'Shopping'}}",7218.0,DEBIT,1695955520000,True,False,DISCRETIONARY,False,UNREVIEWED,False
539,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466244_0', 'rel': 'self'}]}",105265372_1222466244_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a2a-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-21,Kindle Svcs*TQ6VS24G1,"{'id': '105265372_202', 'name': 'Books', 'categoryType': 'EXPENSE', 'parentId': '105265372_2', 'parentName': 'Shopping'}",-29.28,USD,POSTED,NOT_MATCHED,"{'id': '202308211833274230816#20230816', 'date': '2023-08-21', 'amount': -29.28, 'description': 'Kindle Svcs*TQ6VS24G1', 'inferredDescription': 'Kindle Svcs*TQ6VS24G1', 'inferredCategory': {'id': '105265372_202', 'name': 'Books'}}",10131.0,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED,False
542,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466121_0', 'rel': 'self'}]}",105265372_1222466121_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1d8-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-21,KOGI,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-67.18,USD,POSTED,NOT_MATCHED,"{'id': '202308211357244230723#20230723', 'date': '2023-08-21', 'amount': -67.18, 'description': 'KOGI', 'inferredDescription': 'KOGI', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",,DEBIT,1695955520000,True,False,DISCRETIONARY,False,UNREVIEWED,False
543,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466066_0', 'rel': 'self'}]}",105265372_1222466066_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1da-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-21,Klarna,"{'id': '105265372_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-16.55,USD,POSTED,NOT_MATCHED,"{'id': '202308211357264230723#20230723', 'date': '2023-08-21', 'amount': -16.55, 'description': 'Klarna', 'inferredDescription': 'Klarna', 'inferredCategory': {'id': '105265372_2', 'name': 'Shopping'}}",,DEBIT,1695955520000,True,False,DISCRETIONARY,False,UNREVIEWED,False
537,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466030_0', 'rel': 'self'}]}",105265372_1222466030_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1db-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-22,QT 1479,"{'id': '105265372_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '105265372_14', 'parentName': 'Auto & Transport'}",-44.21,USD,POSTED,NOT_MATCHED,"{'id': '202308221234573230723#20230723', 'date': '2023-08-22', 'amount': -44.21, 'description': 'QT 1479', 'inferredDescription': 'QT 1479', 'inferredCategory': {'id': '105265372_1401', 'name': 'Gas & Fuel'}}",10041.0,DEBIT,1695955520000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,False
536,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466338_0', 'rel': 'self'}]}",105265372_1222466338_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a2d-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-22,QT 1479,"{'id': '105265372_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '105265372_14', 'parentName': 'Auto & Transport'}",-1.73,USD,POSTED,NOT_MATCHED,"{'id': '202308221830150230816#20230816', 'date': '2023-08-22', 'amount': -1.73, 'description': 'QT 1479', 'inferredDescription': 'QT 1479', 'inferredCategory': {'id': '105265372_1401', 'name': 'Gas & Fuel'}}",10041.0,DEBIT,1695955521000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,False
535,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466177_0', 'rel': 'self'}]}",105265372_1222466177_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a2f-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-23,BASHAS' #071,"{'id': '105265372_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-30.07,USD,POSTED,NOT_MATCHED,"{'id': '202308231838358230816#20230816', 'date': '2023-08-23', 'amount': -30.07, 'description': ""BASHAS' #071"", 'inferredDescription': ""BASHAS' #071"", 'inferredCategory': {'id': '105265372_701', 'name': 'Groceries'}}",4010.0,DEBIT,1695955521000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,False
534,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466241_0', 'rel': 'self'}]}",105265372_1222466241_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a30-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-23,BAGGINS GOURMET SANDWICH,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-15.22,USD,POSTED,NOT_MATCHED,"{'id': '202308231838368230816#20230816', 'date': '2023-08-23', 'amount': -15.22, 'description': 'BAGGINS GOURMET SANDWICH', 'inferredDescription': 'BAGGINS GOURMET SANDWICH', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED,False
532,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466317_0', 'rel': 'self'}]}",105265372_1222466317_0,105265372_9002407,urn:transaction:fdp::transactionid:39256a32-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-08-23,Offer:Jimmy Johns,"{'id': '105265372_30', 'name': 'Income', 'categoryType': 'INCOME', 'parentId': '105265372_0', 'parentName': 'Root'}",1.75,USD,POSTED,NOT_MATCHED,"{'id': '202308231857494230816#20230816', 'date': '2023-08-23', 'amount': 1.75, 'description': 'Offer:Jimmy Johns', 'inferredDescription': 'Offer:Jimmy Johns', 'inferredCategory': {'id': '105265372_30', 'name': 'Income'}}",,CREDIT,1695955521000,False,False,NONE,False,UNREVIEWED,False
